id,name,address_name,lon,lat,rubrics
70000001105864605,"Бишкек-1, банкетный зал","Канонерский остров, 22/1",30.220219,59.903347,"Кафе,Банкетные залы"
70000001099075011,"ШашлычОк, кафе","Двинская улица, 10",30.247939,59.909032,Кафе
70000001093759269,"Обедов, кафе","Стачек проспект, 47 лит БЮ",30.248747,59.888924,Столовые
70000001069496736,"Сиба. кафе, кофейный автомат","улица Трефолева, 45",30.252988,59.893703,Кофейные автоматы
5348552838665541,"The Plaсe, ресторан-клуб","улица Маршала Говорова, 47",30.28971,59.899616,"Кафе,Бары,Аренда концертных площадок,Банкетные залы"
70000001037680201,"Токио-City, городские рестораны","площадь Стачек, 9",30.273347,59.900015,"Кафе,Рестораны,Суши-бары"
5348552838670581,"Контакт, бар","площадь Стачек, 7",30.27241,59.900719,"Кафе,Бары"
70000001032233859,"Теремок, ресторан домашней кухни","площадь Стачек, 9",30.272793,59.900275,"Кафе,Быстрое питание,Доставка еды"
5348553838757210,"Екатерингоф, кафе-бар","Перекопская улица, 8",30.269305,59.902236,"Кафе,Доставка еды"
70000001045834745,"La`gom, кафе","Ивана Черных, 10Б",30.280241,59.901225,"Кафе,Доставка еды"
70000001069303805,У Яши,"Севастопольская улица, 29",30.2664,59.891062,"Кафе,Бары"
70000001021363332,"Кабанчик, кафе","Стачек проспект, 32",30.270656,59.888975,"Кафе,Банкетные залы,Доставка еды"
70000001052561412,"Пироговый дворик, кафе-пекарня","Стачек проспект, 2",30.275018,59.899718,"Кафе,Пекарни,Доставка еды,Быстрое питание,Кондитерские изделия"
5348552838587509,"Егриси, кафе","Стачек проспект, 22",30.272795,59.890954,"Кафе,Доставка еды"
70000001064908369,"Порт, кафе","Гапсальская улица, 12",30.259502,59.911213,Кафе
70000001100245443,"Tiger Tea, чайная с шариками","площадь Стачек, 9",30.27256,59.900229,"Кафе,Кофейни"
70000001036980625,"Все обедают на кухне, кафе","Двинская улица, 3",30.255765,59.90923,"Столовые,Быстрое питание,Доставка еды"
70000001076268344,"Anusha, кафе","Стачек проспект, 1",30.273818,59.899517,Быстрое питание
70000001063161960,"Уни, кафе","Ивана Черных, 4",30.277009,59.901426,"Быстрое питание,Столовые"
5348552838550308,"БульВар, ресторанный комплекс","улица Маршала Казакова, 12 к2",30.238983,59.859201,"Кафе,Рестораны,Доставка еды,Банкетные залы,Караоке-залы"
70000001057269994,"буше, пекарня","Стачек проспект, 99",30.24789,59.859168,"Кафе,Кафе-кондитерские,Пекарни,Кофейни"
5348553838667519,"Хачапурная-хинкальная, кафе","улица Маршала Казакова, 13",30.237112,59.859974,"Кафе,Доставка еды"
70000001093178966,"Угу, кафе быстрого питания","дорога на Турухтанные острова, 22а",30.231685,59.87,"Кафе,Быстрое питание,Продажа кофе"
5348552841577894,"Матросская тишина, кафе","дорога на Турухтанные острова, 16а",30.234492,59.868981,Кафе
70000001098616099,"Окибат, кафе","улица Маршала Казакова, 1",30.249504,59.860792,Кафе
70000001075812733,"Double bubble tea, кафе","Стачек проспект, 99",30.247737,59.85866,"Кофейни,Доставка еды"
70000001007352723,"Аль-Шарк, кафе","Стачек проспект, 99",30.247314,59.858759,"Быстрое питание,Доставка еды"
70000001062938904,"Обедов, кафе","Стачек проспект, 47 лит Б",30.242493,59.880713,"Столовые,Доставка еды"
70000001034787804,"Кузу, ресторан-банкетный зал","Краснопутиловская улица, 14/12",30.265483,59.872686,"Кафе,Рестораны,Банкетные залы,Доставка еды"
70000001082676689,"Брынза, чебуречная","улица Зайцева, 13",30.266993,59.872325,"Кафе,Доставка еды"
70000001061204088,"Inside, бар","Стачек проспект, 72",30.263218,59.879312,"Кафе,Бары"
70000001017509737,"Штолле, кафе-пироговая","Стачек проспект, 74/1",30.258889,59.876153,"Кафе,Доставка еды,Продукты быстрого приготовления"
70000001047056393,"Ислом-ата, кафе-чайхана","Автовская улица, 35 лит А",30.279171,59.877351,Кафе
5348552838608773,"Dog & Duck, пивной бар","Стачек проспект, 69",30.259532,59.868983,"Кафе,Бары"
70000001007421126,"Люблю кебаб, кафе","Краснопутиловская улица, 21",30.267645,59.871081,"Кафе,Доставка еды"
5348552838525252,"Берёзка, кафе","Кронштадтская улица, 20",30.257453,59.869007,Кафе
70000001066161325,Кафе,"Трамвайный проспект, 22 к2",30.273237,59.856419,Кафе
70000001076019662,"Народное, кафе","Кронштадтская улица, 11а",30.255785,59.868374,Кафе
70000001103428412,"Красное, кафе","Краснопутиловская улица, 65",30.282476,59.863336,Кафе
70000001061167915,"Старый Ташкент, кафе","Кронштадтская улица, 11 лит А",30.256304,59.868933,"Быстрое питание,Доставка еды"
70000001095249382,"Клумба, кафе","Автовская улица, 31 к2",30.276645,59.874269,Быстрое питание
70000001077797639,"Красное, кафе","Краснопутиловская улица, 65",30.282538,59.863374,Быстрое питание
5348553838491308,"Токио-City, городские рестораны","проспект Ветеранов, 114 к1",30.199946,59.832724,"Кафе,Рестораны,Суши-бары"
5348553838823092,"Пироговый дворик, кафе-пекарня","проспект Ветеранов, 108 к1",30.206383,59.832835,"Кафе,Пекарни,Доставка еды,Быстрое питание"
5348553838877213,"Pizza Italiana, пиццерия","проспект Ветеранов, 101",30.204415,59.834021,"Кафе,Пиццерии"
70000001089450335,"СПБ шаверма, кафе","Стойкости, 20 к2",30.206814,59.827115,"Быстрое питание,Доставка еды"
70000001099345887,"У Любани, кафе","Народного Ополчения проспект, 201",30.190683,59.824005,Столовые
70000001038420666,"Белые ночи, ресторан","улица Бурцева, 23 лит А",30.213298,59.835184,"Кафе,Рестораны,Доставка еды"
70000001036430101,"Мароканд, чайхана","улица Солдата Корзуна, 40",30.221178,59.831504,"Кафе,Доставка еды"
5348552838483359,"The Templet bar, ирландский паб","Дачный проспект, 9 к1",30.245216,59.846476,"Кафе,Бары"
5348552838480167,"Joy`s pizza, пиццерия","проспект Ветеранов, 91 к1",30.212968,59.833787,"Кафе,Пиццерии,Доставка еды"
70000001083405895,Renai,"Стачек проспект, 216 к2",30.2245,59.84686,"Кафе,Суши-бары,Доставка еды"
5348552840365046,"Горка, кафе","проспект Ветеранов, 78",30.216984,59.833106,"Кафе,Доставка еды,Банкетные залы"
70000001045330880,"Жара, кафе","Стойкости, 8",30.217127,59.827655,"Кафе,Доставка еды,Банкетные залы"
70000001060035896,"Мароканд, чайхана","Дачный проспект, 9 ст1",30.246398,59.845923,"Кафе,Доставка еды"
70000001069193706,Кафе,"проспект Ветеранов, 56",30.237943,59.838005,Кафе
70000001048241388,"Vлаvаше, кафе","проспект Ветеранов, 91 к1 ст1",30.213102,59.833863,"Быстрое питание,Доставка еды"
5348552839075205,"Витамин, кафе","Ленинский проспект, 101 лит Ж",30.230368,59.851103,Столовые
70000001037558495,Кафе,"улица Зины Портновой, 21 к4",30.25118,59.849559,Столовые
70000001092502843,Кафе восточной кухни,"улица Бурцева, 23 лит А",30.214113,59.835515,Быстрое питание
70000001100405523,"Токио-City, городские рестораны","Ленинский проспект, 121 к5",30.261231,59.851491,"Кафе,Суши-бары,Рестораны"
70000001020556069,"Токио-City, городские рестораны","Дачный проспект, 18",30.255018,59.842309,"Кафе,Рестораны,Суши-бары"
