id,name,address_name,lon,lat,rubrics
5348552840603087,Отделение врачей общей практики,"Двинская улица, 10",30.250144,59.909013,Отделения общей врачебной практики
5348552840602412,Отделение врачей общей практики,"Канонерский остров, 11",30.216145,59.899424,Отделения общей врачебной практики
5348552838551027,Поликлиника №23,"улица Косинова, 17",30.272242,59.896146,Взрослые поликлиники
70000001094809255,"Поликлиника №23, отделение платных услуг","улица Косинова, 17",30.27233,59.896136,"Взрослые поликлиники,Инфекционист,Кардиолог,Невролог,ЛОР (отоларинголог),Офтальмолог,Пульмонолог,Ревматолог,Терапевт,Уролог,Хирург,Эндокринолог,Медицинская диагностика,Массажист,Травматолог-ортопед,Медицинские анализы,Медицинские комиссии"
5348552840046774,Детское поликлиническое отделение №21,"улица Гладкова, 4",30.273112,59.897139,Детские поликлиники
70000001075187070,Благотворительная медицинская клиника,"Балтийская улица, 36",30.286557,59.899486,Врачебные амбулатории
70000001095009090,"Детское поликлиническое отделение №21, отделение платных услуг","улица Гладкова, 4",30.27272,59.896858,"Детские поликлиники,Детские врачи,Массажист"
5348552838710640,Стоматологическая поликлиника №10,"Огородный переулок, 4 к2",30.271508,59.887413,Стоматологические поликлиники
5348552840668589,Стоматологическая поликлиника №10,"улица Маршала Говорова, 32",30.277647,59.889673,Стоматологические поликлиники
5348552838769591,Поликлиническое отделение №101,"улица Маршала Казакова, 14 к4",30.238376,59.858096,Взрослые поликлиники
70000001095119478,"Поликлиническое отделение №101, отделение платных услуг","улица Маршала Казакова, 14 к4",30.238367,59.858051,"Взрослые поликлиники,Терапевт,ЛОР (отоларинголог),Уролог,Невролог,Гастроэнтеролог,Хирург,Офтальмолог,Эндокринолог,Кардиолог,Инфекционист,Физиотерапевт,Занятия ЛФК,Медицинская диагностика,Массажист,Процедурный кабинет,Медицинские комиссии"
5348552838769590,Детское поликлиническое отделение №36,"улица Маршала Казакова, 14 к2",30.23685,59.858272,Детские поликлиники
70000001006909836,Отделение общей врачебной практики,"Стачек проспект, 142",30.247032,59.855159,Отделения общей врачебной практики
70000001095115643,"Детское поликлиническое отделение №36, отделение платных услуг","улица Маршала Казакова, 14 к2",30.236765,59.858277,"Детские поликлиники,Детские врачи,Медицинская диагностика,Медицинские анализы,Медицинские комиссии,Процедурный кабинет,Психолог"
5348552838513469,Стоматологическая поликлиника №20,"улица Маршала Казакова, 14 к3",30.237389,59.857954,Стоматологические поликлиники
70000001080289882,"Стоматологическая поликлиника №20, кабинет неотложной помощи","улица Маршала Казакова, 14 к3",30.237743,59.857816,Стоматологические поликлиники
70000001104334052,"Стоматологическая поликлиника №20, отделение платных услуг","улица Маршала Казакова, 14 к3",30.237743,59.857816,Стоматологические поликлиники
5348552839626697,Поликлиника,"Трамвайный проспект, 22 к2",30.27324,59.856529,Взрослые поликлиники
5348552838620799,Поликлиническое отделение №20,"Кронштадтская улица, 13",30.256466,59.868225,Взрослые поликлиники
70000001095590090,"Поликлиника, отделение платных услуг","Трамвайный проспект, 22 к2",30.273237,59.856419,"Взрослые поликлиники,Аллерголог-иммунолог,Гастроэнтеролог,Гинеколог,Дерматолог,Рефлексотерапевт,Кардиолог,Медицинские анализы,Невролог,Массажист,Онколог,ЛОР (отоларинголог),Офтальмолог,Процедурный кабинет,Психотерапевт,Пульмонолог,Медицинская диагностика,Терапевт,Уролог,Физиотерапевт,Хирург,Эндокринолог"
70000001095008180,"Поликлиническое отделение №20, отделение платных услуг","Кронштадтская улица, 13",30.256579,59.868244,"Взрослые поликлиники,Психотерапевт,Инфекционист,Кардиолог,Невролог,ЛОР (отоларинголог),Терапевт,Офтальмолог,Уролог,Физиотерапевт,Хирург,Эндокринолог,Медицинская диагностика,Массажист,Занятия ЛФК,Логопед"
5348552838579570,Поликлиника №88,"улица Генерала Симоняка, 6",30.205386,59.830199,Взрослые поликлиники
5348552838668653,Поликлиническое отделение №45,"улица Танкиста Хрустицкого, 5",30.247636,59.83977,Взрослые поликлиники
70000001079920627,Медико-профилактический центр,"Ленинский проспект, 101 ст5",30.224695,59.849223,Взрослые поликлиники
70000001095148368,"Поликлиническое отделение №45, отделение платных услуг","улица Танкиста Хрустицкого, 5",30.247716,59.839813,"Взрослые поликлиники,Терапевт,Инфекционист,Эндокринолог,Невролог,Хирург,Травматолог-ортопед,Уролог,Кардиолог,ЛОР (отоларинголог),Офтальмолог,Гастроэнтеролог,Медицинская диагностика,Массажист"
5348552838668654,Детское поликлиническое отделение №57,"проспект Ветеранов, 89 к4",30.213981,59.837747,Детские поликлиники
5348552838622862,Детское поликлиническое отделение №25,"улица Танкиста Хрустицкого, 3",30.245189,59.841185,Детские поликлиники
